%time,field.header.seq,field.header.stamp,field.header.frame_id,field.id,field.is_rtr,field.is_extended,field.is_error,field.dlc
1704781115557293596,509411,1704781115557122181,,521,0,0,0,8
1704781115567289189,509412,1704781115566874298,,1554,0,0,0,8
1704781115570622618,509413,1704781115570401855,,0,0,0,0,0
1704781115587158150,509414,1704781115586844057,,514,0,0,0,8
1704781115587182291,509415,1704781115586975421,,513,0,0,0,8
1704781115587472705,509416,1704781115587219427,,515,0,0,0,8
1704781115587696375,509417,1704781115587498841,,520,0,0,0,8
1704781115587920907,509418,1704781115587696570,,1554,0,0,0,8
1704781115588107088,509419,1704781115587934741,,521,0,0,0,8
1704781115590678573,509420,1704781115590440283,,0,0,0,0,0
1704781115608792765,509421,1704781115608508226,,608,0,0,0,8
1704781115608862639,509422,1704781115608651756,,609,0,0,0,8
1704781115609300817,509423,1704781115608972927,,1554,0,0,0,8
1704781115610480454,509424,1704781115610298899,,0,0,0,0,0
1704781115616490319,509425,1704781115616208857,,514,0,0,0,8
1704781115616702913,509426,1704781115616416061,,513,0,0,0,8
1704781115616951459,509427,1704781115616584260,,515,0,0,0,8
1704781115617175094,509428,1704781115616901879,,520,0,0,0,8
1704781115617280859,509429,1704781115617111471,,521,0,0,0,8
1704781115621551831,509430,1704781115620967557,,16,0,0,0,3
1704781115621581417,509431,1704781115621034448,,17,0,0,0,3
1704781115621729076,509432,1704781115621221464,,18,0,0,0,3
1704781115621756276,509433,1704781115621268987,,19,0,0,0,3
1704781115622243756,509434,1704781115621428146,,20,0,0,0,3
1704781115622286238,509435,1704781115621528112,,21,0,0,0,3
1704781115622301205,509436,1704781115621739452,,22,0,0,0,3
1704781115622315087,509437,1704781115621872350,,23,0,0,0,3
1704781115623030018,509438,1704781115622074838,,24,0,0,0,3
1704781115623062901,509439,1704781115622158713,,25,0,0,0,3
1704781115623122103,509440,1704781115622363102,,26,0,0,0,3
1704781115623141944,509441,1704781115622518486,,27,0,0,0,3
1704781115623191108,509442,1704781115622643765,,64,0,0,0,3
1704781115627230825,509443,1704781115626829514,,1554,0,0,0,8
1704781115631732154,509444,1704781115631273509,,0,0,0,0,0
1704781115647460373,509445,1704781115646890851,,514,0,0,0,8
1704781115647522211,509446,1704781115647110780,,513,0,0,0,8
1704781115647836131,509447,1704781115647324040,,515,0,0,0,8
1704781115648161541,509448,1704781115647636512,,520,0,0,0,8
1704781115648191615,509449,1704781115647834090,,1554,0,0,0,8
1704781115648388143,509450,1704781115648059698,,521,0,0,0,8
1704781115651402995,509451,1704781115650949080,,0,0,0,0,0
1704781115669292945,509452,1704781115668797467,,1554,0,0,0,8
1704781115671178848,509453,1704781115670662477,,0,0,0,0,0
1704781115676942737,509454,1704781115676430887,,514,0,0,0,8
1704781115677104028,509455,1704781115676599732,,513,0,0,0,8
1704781115677285314,509456,1704781115676829855,,515,0,0,0,8
1704781115677499661,509457,1704781115677117118,,520,0,0,0,8
1704781115677655365,509458,1704781115677331952,,521,0,0,0,8
1704781115687495693,509459,1704781115687014024,,1554,0,0,0,8
1704781115688126556,509460,1704781115687695298,,1856,0,0,0,1
1704781115691274192,509461,1704781115690882172,,0,0,0,0,0
1704781115707433637,509462,1704781115706964902,,514,0,0,0,8
1704781115707734150,509463,1704781115707125781,,513,0,0,0,8
1704781115708038957,509464,1704781115707476395,,515,0,0,0,8
1704781115708397950,509465,1704781115707659157,,520,0,0,0,8
1704781115708425758,509466,1704781115707908436,,1554,0,0,0,8
1704781115708473923,509467,1704781115708161945,,521,0,0,0,8
1704781115711133124,509468,1704781115710730173,,0,0,0,0,0
1704781115716586062,509469,1704781115716164145,,608,0,0,0,8
1704781115716609923,509470,1704781115716348099,,609,0,0,0,8
1704781115721019057,509471,1704781115720782793,,16,0,0,0,3
1704781115721038279,509472,1704781115720873455,,17,0,0,0,3
1704781115721252118,509473,1704781115721037061,,18,0,0,0,3
1704781115721428614,509474,1704781115721188727,,19,0,0,0,3
1704781115721522910,509475,1704781115721344282,,20,0,0,0,3
1704781115721644672,509476,1704781115721478194,,21,0,0,0,3
1704781115721761697,509477,1704781115721605457,,22,0,0,0,3
1704781115721916884,509478,1704781115721759963,,23,0,0,0,3
1704781115722154597,509479,1704781115721944550,,24,0,0,0,3
1704781115722287105,509480,1704781115722072932,,25,0,0,0,3
1704781115722491327,509481,1704781115722277945,,26,0,0,0,3
1704781115722561680,509482,1704781115722389771,,27,0,0,0,3
1704781115722715618,509483,1704781115722548978,,64,0,0,0,3
1704781115729368404,509484,1704781115728946220,,1554,0,0,0,8
1704781115730811382,509485,1704781115730560198,,0,0,0,0,0
1704781115736427550,509486,1704781115736121187,,514,0,0,0,8
1704781115736484361,509487,1704781115736325900,,513,0,0,0,8
1704781115736803473,509488,1704781115736563280,,515,0,0,0,8
1704781115736998218,509489,1704781115736839159,,520,0,0,0,8
1704781115737220077,509490,1704781115737061504,,521,0,0,0,8
1704781115747161329,509491,1704781115746816451,,1554,0,0,0,8
1704781115750723926,509492,1704781115750529743,,0,0,0,0,0
1704781115767129405,509493,1704781115766775206,,514,0,0,0,8
1704781115767146878,509494,1704781115766940327,,513,0,0,0,8
1704781115767545906,509495,1704781115767305377,,515,0,0,0,8
1704781115767597278,509496,1704781115767455346,,520,0,0,0,8
1704781115767879871,509497,1704781115767675335,,1554,0,0,0,8
1704781115768231166,509498,1704781115768016134,,521,0,0,0,8
1704781115770843508,509499,1704781115770640458,,0,0,0,0,0
1704781115789460621,509500,1704781115788996299,,1554,0,0,0,8
1704781115790772061,509501,1704781115790551161,,0,0,0,0,0
1704781115796633513,509502,1704781115796221932,,514,0,0,0,8
1704781115796689733,509503,1704781115796378245,,513,0,0,0,8
1704781115796751429,509504,1704781115796555020,,515,0,0,0,8
1704781115797076977,509505,1704781115796809325,,520,0,0,0,8
1704781115797248361,509506,1704781115797049192,,521,0,0,0,8
1704781115807138864,509507,1704781115806847860,,1554,0,0,0,8
1704781115810742573,509508,1704781115810528157,,0,0,0,0,0
1704781115821138883,509509,1704781115820781918,,16,0,0,0,3
1704781115821157695,509510,1704781115820829664,,17,0,0,0,3
1704781115821324440,509511,1704781115821052506,,18,0,0,0,3
1704781115821395248,509512,1704781115821132588,,19,0,0,0,3
1704781115821532665,509513,1704781115821290087,,20,0,0,0,3
1704781115821604211,509514,1704781115821423321,,21,0,0,0,3
1704781115822142113,509515,1704781115821763965,,22,0,0,0,3
1704781115822183183,509516,1704781115821792113,,23,0,0,0,3
1704781115822211798,509517,1704781115821917208,,24,0,0,0,3
1704781115822495417,509518,1704781115822067917,,25,0,0,0,3
1704781115822758963,509519,1704781115822324974,,26,0,0,0,3
1704781115822780101,509520,1704781115822406031,,27,0,0,0,3
1704781115822994828,509521,1704781115822806729,,64,0,0,0,3
1704781115826943345,509522,1704781115826628710,,514,0,0,0,8
1704781115827139395,509523,1704781115826859314,,513,0,0,0,8
1704781115827348192,509524,1704781115827092708,,515,0,0,0,8
1704781115827550448,509525,1704781115827340671,,520,0,0,0,8
1704781115827722488,509526,1704781115827552683,,1554,0,0,0,8
1704781115827999920,509527,1704781115827801620,,521,0,0,0,8
1704781115828320215,509528,1704781115828066705,,608,0,0,0,8
1704781115828493379,509529,1704781115828304079,,609,0,0,0,8
1704781115830849941,509530,1704781115830575474,,0,0,0,0,0
1704781115848829794,509531,1704781115848560687,,1554,0,0,0,8
1704781115850487532,509532,1704781115850298743,,0,0,0,0,0
1704781115856408762,509533,1704781115856135515,,514,0,0,0,8
1704781115856512436,509534,1704781115856336044,,513,0,0,0,8
1704781115856755158,509535,1704781115856526063,,515,0,0,0,8
1704781115856968550,509536,1704781115856787185,,520,0,0,0,8
1704781115857199099,509537,1704781115857039851,,521,0,0,0,8
1704781115867005567,509538,1704781115866737092,,1554,0,0,0,8
1704781115870699914,509539,1704781115870480797,,0,0,0,0,0
1704781115887167007,509540,1704781115886718437,,514,0,0,0,8
1704781115887193259,509541,1704781115886875454,,513,0,0,0,8
1704781115887387809,509542,1704781115887096750,,515,0,0,0,8
1704781115887569450,509543,1704781115887362421,,520,0,0,0,8
1704781115887814428,509544,1704781115887585155,,1554,0,0,0,8
1704781115888001806,509545,1704781115887793207,,521,0,0,0,8
1704781115890637823,509546,1704781115890421652,,0,0,0,0,0
1704781115909023806,509547,1704781115908725678,,1554,0,0,0,8
1704781115910493275,509548,1704781115910277645,,0,0,0,0,0
1704781115916411735,509549,1704781115916107055,,514,0,0,0,8
1704781115916431206,509550,1704781115916308235,,513,0,0,0,8
1704781115916706690,509551,1704781115916522317,,515,0,0,0,8
1704781115917015507,509552,1704781115916790229,,520,0,0,0,8
1704781115917244636,509553,1704781115917015665,,521,0,0,0,8
1704781115921232193,509554,1704781115920793331,,16,0,0,0,3
1704781115921264484,509555,1704781115920833983,,17,0,0,0,3
1704781115921310947,509556,1704781115920992632,,18,0,0,0,3
1704781115921448256,509557,1704781115921131902,,19,0,0,0,3
1704781115921588323,509558,1704781115921295856,,20,0,0,0,3
1704781115921698090,509559,1704781115921441711,,21,0,0,0,3
1704781115921785205,509560,1704781115921554846,,22,0,0,0,3
1704781115922055750,509561,1704781115921710611,,23,0,0,0,3
1704781115922069599,509562,1704781115921883263,,24,0,0,0,3
1704781115922224518,509563,1704781115922010109,,25,0,0,0,3
1704781115922430246,509564,1704781115922189546,,26,0,0,0,3
1704781115922561372,509565,1704781115922333743,,27,0,0,0,3
1704781115922713295,509566,1704781115922535419,,64,0,0,0,3
1704781115927001815,509567,1704781115926644783,,1554,0,0,0,8
1704781115930965758,509568,1704781115930618100,,0,0,0,0,0
1704781115937649642,509569,1704781115937307884,,608,0,0,0,8
1704781115937659959,509570,1704781115937339360,,609,0,0,0,8
1704781115947056438,509571,1704781115946657961,,514,0,0,0,8
1704781115947074614,509572,1704781115946828493,,513,0,0,0,8
1704781115947317149,509573,1704781115947085067,,515,0,0,0,8
1704781115947495435,509574,1704781115947302407,,520,0,0,0,8
1704781115947765749,509575,1704781115947575934,,1554,0,0,0,8
1704781115947965332,509576,1704781115947790782,,521,0,0,0,8
1704781115950936098,509577,1704781115950575029,,0,0,0,0,0
1704781115968788155,509578,1704781115968533029,,1554,0,0,0,8
1704781115970639209,509579,1704781115970327171,,0,0,0,0,0
1704781115976371924,509580,1704781115976076078,,514,0,0,0,8
1704781115976518120,509581,1704781115976291071,,513,0,0,0,8
1704781115976820030,509582,1704781115976587771,,515,0,0,0,8
1704781115976984263,509583,1704781115976791283,,520,0,0,0,8
1704781115977225417,509584,1704781115977050307,,521,0,0,0,8
1704781115986945874,509585,1704781115986699075,,1554,0,0,0,8
1704781115990787389,509586,1704781115990549546,,0,0,0,0,0
1704781116007008449,509587,1704781116006685305,,514,0,0,0,8
1704781116007208434,509588,1704781116006899710,,513,0,0,0,8
1704781116007325156,509589,1704781116007090715,,515,0,0,0,8
1704781116007574928,509590,1704781116007389396,,520,0,0,0,8
1704781116007727000,509591,1704781116007571276,,1554,0,0,0,8
1704781116008005295,509592,1704781116007822685,,521,0,0,0,8
1704781116010607958,509593,1704781116010367386,,0,0,0,0,0
1704781116021116648,509594,1704781116020721981,,16,0,0,0,3
1704781116021138456,509595,1704781116020763537,,17,0,0,0,3
1704781116021144293,509596,1704781116020911387,,18,0,0,0,3
1704781116021328096,509597,1704781116021061065,,19,0,0,0,3
1704781116021581824,509598,1704781116021227424,,20,0,0,0,3
1704781116021594064,509599,1704781116021377812,,21,0,0,0,3
1704781116021765413,509600,1704781116021520198,,22,0,0,0,3
1704781116021905069,509601,1704781116021677659,,23,0,0,0,3
1704781116022041643,509602,1704781116021835837,,24,0,0,0,3
1704781116022200094,509603,1704781116021986053,,25,0,0,0,3
1704781116022356131,509604,1704781116022165693,,26,0,0,0,3
1704781116022519408,509605,1704781116022269915,,27,0,0,0,3
1704781116022662073,509606,1704781116022440634,,64,0,0,0,3
1704781116029070143,509607,1704781116028614579,,1554,0,0,0,8
1704781116031354689,509608,1704781116030882083,,0,0,0,0,0
1704781116036615506,509609,1704781116036127587,,514,0,0,0,8
1704781116036798369,509610,1704781116036299885,,513,0,0,0,8
1704781116037017886,509611,1704781116036522974,,515,0,0,0,8
1704781116037271260,509612,1704781116036827622,,520,0,0,0,8
1704781116037620647,509613,1704781116037099243,,521,0,0,0,8
1704781116047240334,509614,1704781116046572803,,608,0,0,0,8
1704781116047295328,509615,1704781116046815977,,609,0,0,0,8
1704781116047754418,509616,1704781116047200144,,1554,0,0,0,8
1704781116051620994,509617,1704781116051072195,,0,0,0,0,0
1704781116067300907,509618,1704781116066729533,,514,0,0,0,8
1704781116067345699,509619,1704781116066801363,,513,0,0,0,8
1704781116067622915,509620,1704781116067142404,,515,0,0,0,8
1704781116067810358,509621,1704781116067356250,,520,0,0,0,8
1704781116068036019,509622,1704781116067639840,,1554,0,0,0,8
1704781116068281239,509623,1704781116067858045,,521,0,0,0,8
1704781116071497260,509624,1704781116071031137,,0,0,0,0,0
1704781116089199299,509625,1704781116088651820,,1554,0,0,0,8
1704781116091190378,509626,1704781116090721125,,0,0,0,0,0
1704781116096567196,509627,1704781116096060078,,514,0,0,0,8
1704781116096634701,509628,1704781116096312376,,513,0,0,0,8
1704781116097051373,509629,1704781116096585832,,515,0,0,0,8
1704781116097636731,509630,1704781116097034881,,520,0,0,0,8
1704781116097672395,509631,1704781116097102347,,521,0,0,0,8
1704781116107169217,509632,1704781116106735614,,1554,0,0,0,8
1704781116110752898,509633,1704781116110543605,,0,0,0,0,0
1704781116120939946,509634,1704781116120701133,,16,0,0,0,3
1704781116120960189,509635,1704781116120739423,,17,0,0,0,3
1704781116121169527,509636,1704781116120933892,,18,0,0,0,3
1704781116121225315,509637,1704781116121082052,,19,0,0,0,3
1704781116121314167,509638,1704781116121164048,,20,0,0,0,3
1704781116121500759,509639,1704781116121324770,,21,0,0,0,3
1704781116121619794,509640,1704781116121464491,,22,0,0,0,3
1704781116121752103,509641,1704781116121623420,,23,0,0,0,3
1704781116122043852,509642,1704781116121749960,,24,0,0,0,3
1704781116122054915,509643,1704781116121922094,,25,0,0,0,3
1704781116122246516,509644,1704781116122105117,,26,0,0,0,3
1704781116122371182,509645,1704781116122232259,,27,0,0,0,3
1704781116122536462,509646,1704781116122414189,,64,0,0,0,3
1704781116126827232,509647,1704781116126568054,,514,0,0,0,8
1704781116126998566,509648,1704781116126817579,,513,0,0,0,8
1704781116127199899,509649,1704781116127008513,,515,0,0,0,8
1704781116127434355,509650,1704781116127279799,,520,0,0,0,8
1704781116127624566,509651,1704781116127496584,,1554,0,0,0,8
1704781116127878631,509652,1704781116127765828,,521,0,0,0,8
1704781116130460162,509653,1704781116130301600,,0,0,0,0,0
1704781116148881601,509654,1704781116148615923,,1554,0,0,0,8
1704781116150246103,509655,1704781116150113889,,0,0,0,0,0
1704781116156396307,509656,1704781116156195373,,514,0,0,0,8
1704781116156514816,509657,1704781116156364613,,513,0,0,0,8
1704781116156943090,509658,1704781116156594583,,515,0,0,0,8
1704781116157143599,509659,1704781116156962458,,520,0,0,0,8
1704781116157302714,509660,1704781116157123831,,521,0,0,0,8
1704781116157480350,509661,1704781116157359582,,608,0,0,0,8
1704781116157727277,509662,1704781116157590736,,609,0,0,0,8
1704781116167076484,509663,1704781116166821092,,1554,0,0,0,8
1704781116170415292,509664,1704781116170259901,,0,0,0,0,0
1704781116187619428,509665,1704781116186889622,,514,0,0,0,8
1704781116187647865,509666,1704781116187003597,,513,0,0,0,8
1704781116187668285,509667,1704781116187273377,,515,0,0,0,8
1704781116188066891,509668,1704781116187546451,,520,0,0,0,8
1704781116188236502,509669,1704781116187778443,,1554,0,0,0,8
1704781116188338380,509670,1704781116188020895,,521,0,0,0,8
1704781116191241867,509671,1704781116190845309,,0,0,0,0,0
1704781116209396604,509672,1704781116208857515,,1554,0,0,0,8
1704781116211047995,509673,1704781116210640972,,0,0,0,0,0
1704781116216919482,509674,1704781116216088148,,514,0,0,0,8
1704781116216959748,509675,1704781116216362897,,513,0,0,0,8
1704781116216983192,509676,1704781116216521643,,515,0,0,0,8
1704781116217206945,509677,1704781116216766686,,520,0,0,0,8
1704781116217551552,509678,1704781116217093440,,521,0,0,0,8
1704781116221155703,509679,1704781116220627455,,16,0,0,0,3
1704781116221190983,509680,1704781116220723779,,17,0,0,0,3
1704781116221203985,509681,1704781116220901063,,18,0,0,0,3
1704781116221266002,509682,1704781116221041275,,19,0,0,0,3
1704781116221653517,509683,1704781116221220708,,20,0,0,0,3
1704781116221677202,509684,1704781116221346790,,21,0,0,0,3
1704781116222651937,509685,1704781116221594321,,22,0,0,0,3
1704781116222684003,509686,1704781116221697018,,23,0,0,0,3
1704781116222732042,509687,1704781116221902754,,24,0,0,0,3
1704781116222754363,509688,1704781116221946339,,25,0,0,0,3
1704781116222777441,509689,1704781116222173090,,26,0,0,0,3
1704781116222803211,509690,1704781116222286644,,27,0,0,0,3
1704781116222880125,509691,1704781116222416493,,64,0,0,0,3
1704781116226853823,509692,1704781116226579459,,1554,0,0,0,8
1704781116230694666,509693,1704781116230548491,,0,0,0,0,0
1704781116246738870,509694,1704781116246563979,,514,0,0,0,8
1704781116246862458,509695,1704781116246714553,,513,0,0,0,8
1704781116247171582,509696,1704781116247017835,,515,0,0,0,8
1704781116247412900,509697,1704781116247228637,,520,0,0,0,8
1704781116247619242,509698,1704781116247464250,,521,0,0,0,8
1704781116247826784,509699,1704781116247729541,,1554,0,0,0,8
1704781116250273753,509700,1704781116250176929,,0,0,0,0,0
1704781116269200281,509701,1704781116268534649,,608,0,0,0,8
1704781116269211418,509702,1704781116268744587,,609,0,0,0,8
1704781116269224619,509703,1704781116268952402,,1554,0,0,0,8
1704781116270717007,509704,1704781116270503276,,0,0,0,0,0
1704781116276147063,509705,1704781116275940260,,514,0,0,0,8
1704781116276312172,509706,1704781116276155955,,513,0,0,0,8
1704781116276476942,509707,1704781116276370097,,515,0,0,0,8
1704781116276743228,509708,1704781116276621521,,520,0,0,0,8
